B1_6_months	k141_43983_phage278_2_43123_58_0.82
B1_6_months	k141_4684_phage234_1673_16198_14_0.61
B1_6_months	k141_5494
B1_6_months	k141_5962_phage42_406_23910_35_0.75
B1_6_months	k141_6638
B1_6_months	k141_6833_phage141_1_22098_33_0.86
B1_6_months	k141_7468_phage213_8839_21380_12_0.65
B1_6_months	k141_7560
B1_6_months	k141_7754_phage238_550_15163_20_0.74
B1_6_months	k141_7858_phage242_184_15416_16_0.67
B1_6_months	k141_7890_phage249_245_33153_49_0.83
B1_6_months	k141_8058
B1_6_months	k141_8452_phage17_3_23585_29_0.76
B1_6_months	k141_8581
B1_6_months	k141_9164
B1_6_months	k141_925_phage73_292_23927_23_0.61
B2_1_month	k141_10139
B2_1_month	k141_10364_phage596_4035_21129_20_0.78
B2_1_month	k141_10479
B2_1_month	k141_10689_phage652_151377_176510_15_0.56
B2_1_month	k141_10692_phage656_11923_24891_11_0.6
B2_1_month	k141_10704_1_checkv_14688-49057/62139
B2_1_month	k141_11133
B2_1_month	k141_11453_1_checkv_32661-64538/72513
B2_1_month	k141_11506
B2_1_month	k141_11694_phage329_80931_94344_15_0.6
B2_1_month	k141_11772_1_checkv_18295-44035/44035
B2_1_month	k141_11819
B2_1_month	k141_11855
B2_1_month	k141_11882
B2_1_month	k141_11966
B2_1_month	k141_12123
B2_1_month	k141_12224_phage516_85165_98334_11_0.54
B2_1_month	k141_1263_1_checkv_119032-159457/179212
B2_1_month	k141_12707
B2_1_month	k141_13184_phage703_185883_212839_33_0.73
B2_1_month	k141_13298_1_checkv_1-56920/59114
B2_1_month	k141_13902_phage256_15714_31505_10_0.7
B2_1_month	k141_13913
B2_1_month	k141_14391_1_checkv_1-14446/21017
B2_1_month	k141_14573_phage530_91901_129854_43_0.74
B2_1_month	k141_14632_phage553_1_26920_39_0.68
B2_1_month	k141_14835_phage608_1_13744_11_0.57
B2_1_month	k141_14934_phage639_1087_11678_12_0.66
B2_1_month	k141_15038_1_checkv_82080-131327/131327
B2_1_month	k141_15102
B2_1_month	k141_15145_1_checkv_11944-34095/73780
B2_1_month	k141_15719_phage88_74842_91046_21_0.55
B2_1_month	k141_15815_phage157_2_23981_36_0.88
B2_1_month	k141_15880
B2_1_month	k141_15896_1_checkv_7645-44814/80302
B2_1_month	k141_16012_1_checkv_38201-75279/122375
B2_1_month	k141_16096_1_checkv_98212-139221/169005
B2_1_month	k141_16136_1_checkv_143987-209332/235766
B2_1_month	k141_16263_phage398_45_21211_19_0.79
B2_1_month	k141_16266_phage401_2_15933_20_0.77
B2_1_month	k141_16376
B2_1_month	k141_16783_phage570_8715_23193_22_0.75
B2_1_month	k141_17374
B2_1_month	k141_17440_1_checkv_6117-41963/77017
B2_1_month	k141_17839_1_checkv_1-22529/44342
B2_1_month	k141_17898_phage55_243_13450_12_0.75
B2_1_month	k141_1807
B2_1_month	k141_18107
B2_1_month	k141_18211_phage232_42341_55552_16_0.64
B2_1_month	k141_1838_phage546_1_27289_26_0.89
B2_1_month	k141_1867
B2_1_month	k141_19422_phage644_2_12117_11_0.54
B2_1_month	k141_19529_phage673_8783_23008_11_0.55
B2_1_month	k141_19812
B2_1_month	k141_19974
B2_1_month	k141_19992_1_checkv_94215-132363/138906
B2_1_month	k141_20514_1_checkv_178285-208770/208770
B2_1_month	k141_20932_1_checkv_76515-113892/149407
B2_1_month	k141_21155_phage446_3899_22325_19_0.8
B2_1_month	k141_21169
B2_1_month	k141_21438
B2_1_month	k141_21526_phage554_51473_64616_20_0.68
B2_1_month	k141_2153_phage635_240151_250735_14_0.54
B2_1_month	k141_21732
B2_1_month	k141_21783_1_checkv_14665-40546/40546
B2_1_month	k141_2218_1_checkv_10283-48265/62012
B2_1_month	k141_22348_phage92_3_36952_50_0.68
B2_1_month	k141_2236_1_checkv_1-36904/39527
B2_1_month	k141_22525_1_checkv_1-13488/17338
B2_1_month	k141_23108_phage344_28193_50337_24_0.75
B2_1_month	k141_23108_phage345_51087_62576_10_0.66
B2_1_month	k141_2317_phage41_9033_19834_18_0.51
B2_1_month	k141_23411_phage436_1734_12081_10_0.64
B2_1_month	k141_23566_phage488_145293_174721_26_0.58
B2_1_month	k141_23688
B2_1_month	k141_23732_phage565_121228_142732_15_0.51
B2_1_month	k141_23743_phage582_74533_87183_15_0.64
B2_1_month	k141_23916_phage616_1_11261_12_0.55
B2_1_month	k141_24383_1_checkv_115153-149794/149794
B2_1_month	k141_24684_phage145_1714_20996_17_0.54
B2_1_month	k141_24747
B2_1_month	k141_24832_phage260_1546_19282_18_0.77
B2_1_month	k141_24857_phage273_2834_17892_14_0.64
B2_1_month	k141_2510
B2_1_month	k141_25206
B2_1_month	k141_26052_1_checkv_1-25396/29892
B2_1_month	k141_26129
B2_1_month	k141_2619
B2_1_month	k141_26394_1_checkv_5482-16272/47451
B2_1_month	k141_26458_1_checkv_5547-17059/26296
B2_1_month	k141_26536_1_checkv_109361-150167/213350
B2_1_month	k141_26884_1_checkv_1-35168/47942
B2_1_month	k141_27269
B2_1_month	k141_27766_phage567_68748_85940_25_0.59
B2_1_month	k141_27957_1_checkv_73713-118622/309286
B2_1_month	k141_28268_phage683_447_13345_12_0.82
B2_1_month	k141_28297_1_checkv_1-12734/17306
B2_1_month	k141_28351_phage691_12388_26356_17_0.62
B2_1_month	k141_28536
B2_1_month	k141_28887
B2_1_month	k141_28894_1_checkv_1-10961/14162
B2_1_month	k141_28925
B2_1_month	k141_29376_1_checkv_1-71607/116732
B2_1_month	k141_294_phage38_2_12931_17_0.69
B2_1_month	k141_29864
B2_1_month	k141_3073_phage370_81313_126830_42_0.61
B2_1_month	k141_3073_phage373_188494_204293_11_0.59
B2_1_month	k141_31077_phage62_75405_97255_24_0.63
B2_1_month	k141_31293
B2_1_month	k141_31490
B2_1_month	k141_31525
B2_1_month	k141_3179
B2_1_month	k141_3183_phage395_8684_27125_30_0.71
B2_1_month	k141_3197_1_checkv_73846-108679/121090
B2_1_month	k141_32099
B2_1_month	k141_32220_phage469_3534_14504_11_0.68
B2_1_month	k141_32322
B2_1_month	k141_32387
B2_1_month	k141_3245_phage455_2_14962_17_0.68
B2_1_month	k141_32473
B2_1_month	k141_33169_1_checkv_19029-33104/59996
B2_1_month	k141_33738_phage148_36312_49619_22_0.55
B2_1_month	k141_33810
B2_1_month	k141_33930_phage185_2_20836_19_0.78
B2_1_month	k141_34004_phage229_3_11242_13_0.71
B2_1_month	k141_34446
B2_1_month	k141_3469_phage521_80736_101987_16_0.53
B2_1_month	k141_35403
B2_1_month	k141_35470
B2_1_month	k141_35674
B2_1_month	k141_35816_phage144_1_24641_29_0.75
B2_1_month	k141_35845_1_checkv_16131-55920/55920
B2_1_month	k141_36027
B2_1_month	k141_36127
B2_1_month	k141_36494_1_checkv_1-13413/36801
B2_1_month	k141_36539_1_checkv_117661-145389/145389
B2_1_month	k141_36979
B2_1_month	k141_38025
B2_1_month	k141_38337_phage283_3_12478_15_0.6
B2_1_month	k141_38569
B2_1_month	k141_38669_phage343_3_27364_31_0.77
B2_1_month	k141_3868_1_checkv_674986-710898/710898
B2_1_month	k141_3974_1_checkv_49102-59671/59671
B2_1_month	k141_40103_1_checkv_22721-55847/110088
B2_1_month	k141_40384_1_checkv_34490-50846/50846
B2_1_month	k141_40483_phage164_2561_29471_22_0.69
B2_1_month	k141_40593_1_checkv_49949-89428/119499
B2_1_month	k141_40715
B2_1_month	k141_41174_phage334_28137_54755_21_0.63
B2_1_month	k141_41930
B2_1_month	k141_42010_phage65_159671_181937_25_0.59
B2_1_month	k141_42010_phage66_195804_210818_12_0.68
B2_1_month	k141_42341_phage146_40_17441_29_0.87
B2_1_month	k141_42445_phage183_3_17471_24_0.8
B2_1_month	k141_42627_phage314_9408_31351_25_0.77
B2_1_month	k141_42634_phage402_1_36621_29_0.55
B2_1_month	k141_42634_phage405_120232_143562_22_0.58
B2_1_month	k141_42634_phage414_368420_382660_12_0.66
B2_1_month	k141_42634_phage421_616523_633106_15_0.63
B2_1_month	k141_42634_phage424_702488_733836_26_0.64
B2_1_month	k141_43510_1_checkv_86590-128146/239539
B2_1_month	k141_43731
B2_1_month	k141_43995_phage726_19853_35269_20_0.69
B2_1_month	k141_43997_phage727_3_10156_10_0.68
B2_1_month	k141_43997_phage728_11291_24758_16_0.72
B2_1_month	k141_43998_phage730_39732_51116_13_0.74
B2_1_month	k141_44000_phage731_3900_25652_29_0.71
B2_1_month	k141_4898_phage196_29222_40491_14_0.9
B2_1_month	k141_5649
B2_1_month	k141_5655
B2_1_month	k141_6321
B2_1_month	k141_6564_phage621_17240_28874_13_0.6
B2_1_month	k141_6965_1_checkv_65452-103315/130619
B2_1_month	k141_7460
B2_1_month	k141_7656
B2_1_month	k141_7677
B2_1_month	k141_8337_phage522_3_12316_21_0.9
B2_1_month	k141_8398_phage549_4621_16142_22_0.75
B2_1_month	k141_852_phage170_1_10816_14_0.74
B2_1_month	k141_8597_1_checkv_4997-19808/19808
B2_1_month	k141_8670_phage613_158595_172452_16_0.59
B2_1_month	k141_8812
B2_1_month	k141_9078
B2_1_month	k141_9096_phage105_72168_105070_32_0.56
B2_1_month	k141_9115_phage135_77211_106709_29_0.7
B2_1_month	k141_9320_phage228_23326_40045_17_0.63
B2_1_month	k141_9427_1_checkv_19663-55881/267338
B2_1_month	k141_9470_phage323_1_11935_14_0.59
B2_1_month	k141_9851_phage451_135_10955_15_0.9
B2_1_month	k141_991_phage242_24636_58429_28_0.57
B2_6_months	k141_10749_phage14_6096_19959_12_0.72
B2_6_months	k141_12700_phage218_3_60846_75_0.82
B2_6_months	k141_12810_phage234_2_19899_19_0.72
B2_6_months	k141_13958
B2_6_months	k141_14548
B2_6_months	k141_14711_1_checkv_20716-38370/38370
B2_6_months	k141_15818_phage295_307330_319494_15_0.57
B2_6_months	k141_16628
B2_6_months	k141_16647
B2_6_months	k141_17134_1_checkv_82080-131327/131327
B2_6_months	k141_17435_1_checkv_1-15545/21566
B2_6_months	k141_17635_phage389_79429_90225_12_0.55
B2_6_months	k141_17635_phage390_98189_122462_18_0.63
B2_6_months	k141_17720_phage5_1369_14108_15_0.66
B2_6_months	k141_18801_1_checkv_1-10333/19514
B2_6_months	k141_19264
B2_6_months	k141_19387_phage167_2_15933_20_0.81
B2_6_months	k141_19631_1_checkv_443942-457794/457794
B2_6_months	k141_19955_phage287_3_31306_40_0.67
B2_6_months	k141_20309_phage320_291_11789_17_0.78
B2_6_months	k141_2054_phage211_76_11640_17_0.64
B2_6_months	k141_20677
B2_6_months	k141_21044
B2_6_months	k141_2172_phage224_155_21076_19_0.85
B2_6_months	k141_21848_1_checkv_39382-73901/80123
B2_6_months	k141_22283_1_checkv_4680-42039/80225
B2_6_months	k141_22644
B2_6_months	k141_23650_phage306_114191_144877_20_0.61
B2_6_months	k141_23730_phage310_280_20113_46_0.85
B2_6_months	k141_24120_1_checkv_10316-48298/64274
B2_6_months	k141_2434_phage251_10167_30932_23_0.55
B2_6_months	k141_24845_2_checkv_45454-76867/106444
B2_6_months	k141_25143_phage63_2_35286_33_0.75
B2_6_months	k141_25885
B2_6_months	k141_26267_phage198_1_11433_18_0.66
B2_6_months	k141_26267_phage200_21088_51289_53_0.58
B2_6_months	k141_26394
B2_6_months	k141_26590_1_checkv_96481-110408/110408
B2_6_months	k141_28652
B2_6_months	k141_29442
B2_6_months	k141_29568_1_checkv_2496-39408/94153
B2_6_months	k141_29695_1_checkv_1-40002/108037
B2_6_months	k141_29775_1_checkv_1402-34526/34526
B2_6_months	k141_2977_phage311_154_34572_37_0.66
B2_6_months	k141_29921
B2_6_months	k141_30364
B2_6_months	k141_31129_phage314_23903_37262_12_0.55
B2_6_months	k141_31137_phage315_147_17128_23_0.7
B2_6_months	k141_31926_phage11_8_19016_22_0.59
B2_6_months	k141_33117_phage145_1_12401_33_0.93
B2_6_months	k141_33935_phage249_37229_59569_19_0.7
B2_6_months	k141_36073_phage59_44_26452_26_0.69
B2_6_months	k141_37709_phage212_340_12539_18_0.67
B2_6_months	k141_37744_1_checkv_1560-54097/95595
B2_6_months	k141_37746_1_checkv_60971-93878/93878
B2_6_months	k141_38799_phage345_123347_138643_15_0.63
B2_6_months	k141_40014_phage115_3_17539_29_0.9
B2_6_months	k141_40269_phage134_2_13555_18_0.72
B2_6_months	k141_40867_1_checkv_1-56919/59740
B2_6_months	k141_40913_phage197_1484_25698_30_0.68
B2_6_months	k141_41072_phage219_790_24426_24_0.76
B2_6_months	k141_413_phage30_1_11339_27_0.84
B2_6_months	k141_42684_1_checkv_8418-48929/60110
B2_6_months	k141_42708
B2_6_months	k141_42767
B2_6_months	k141_43092
B2_6_months	k141_43424
B2_6_months	k141_44636_phage312_1036_14600_15_0.74
B2_6_months	k141_45864
B2_6_months	k141_45904_phage384_114_15868_21_0.93
B2_6_months	k141_46200
B2_6_months	k141_46804
B2_6_months	k141_47564_phage152_1894_18609_14_0.69
B2_6_months	k141_48623_phage285_118066_137932_29_0.72
B2_6_months	k141_4920_1_checkv_25653-67695/199730
B2_6_months	k141_49580_phage8_6146_23215_19_0.59
B2_6_months	k141_50666
B2_6_months	k141_50684
B2_6_months	k141_51043_1_checkv_9394-49540/378837
B2_6_months	k141_51190_1_checkv_4896-35890/35890
B2_6_months	k141_51281_phage142_597_20216_19_0.77
B2_6_months	k141_53348
B2_6_months	k141_53744
B2_6_months	k141_53889
B2_6_months	k141_5439
B2_6_months	k141_54608_phage113_147_15990_15_0.61
B2_6_months	k141_54733_1_checkv_8317-28227/92383
B2_6_months	k141_55714
B2_6_months	k141_56513
B2_6_months	k141_56941_phage36_2_26876_36_0.87
B2_6_months	k141_57562
B2_6_months	k141_58037
B2_6_months	k141_58384
B2_6_months	k141_58709
B2_6_months	k141_59232_phage334_35378_57001_17_0.51
B2_6_months	k141_59868_phage375_3_16780_36_0.9
B2_6_months	k141_60214
B2_6_months	k141_60228_1_checkv_46796-63161/63161
B2_6_months	k141_60469_1_checkv_21082-46608/106075
B2_6_months	k141_60597_phage61_66_24193_29_0.79
B2_6_months	k141_60835
B2_6_months	k141_62401_phage267_138_17090_17_0.73
B2_6_months	k141_62403_phage269_12569_23986_14_0.79
B2_6_months	k141_65078_phage95_2_10695_20_0.87
B2_6_months	k141_65936_phage164_284_14401_18_0.81
B2_6_months	k141_65959_phage180_151377_175693_14_0.68
B2_6_months	k141_67068_1_checkv_1-35221/47995
B2_6_months	k141_67648_1_checkv_5814-20003/47321
B2_6_months	k141_6773_phage319_1_11957_19_0.75
B2_6_months	k141_68155_phage87_3_12318_26_0.83
B2_6_months	k141_69018
B2_6_months	k141_69212
B2_6_months	k141_70316_phage313_2_10717_26_0.9
B2_6_months	k141_7047
B2_6_months	k141_70488_phage330_3472_24608_22_0.79
B2_6_months	k141_7637
B2_6_months	k141_7748_phage70_26059_38321_19_0.65
B2_6_months	k141_8396_phage143_158_23325_29_0.81
B2_6_months	k141_8555_phage160_3_23418_25_0.68
B2_6_months	k141_9223_phage223_14994_28837_19_0.54
B2_6_months	k141_9838_phage279_377_11311_26_0.91
B3_12_months	k141_10281_1_checkv_59129-69511/69511
B3_12_months	k141_10448_phage43_48_32237_29_0.7
B3_12_months	k141_10973_phage216_86587_98002_18_0.69
B3_12_months	k141_11482_phage306_192_10573_12_0.69
B3_12_months	k141_11574
B3_12_months	k141_11711
B3_12_months	k141_11753_phage368_7513_19647_13_0.7
B3_12_months	k141_12288
B3_12_months	k141_12302
B3_12_months	k141_12979
B3_12_months	k141_13114_phage606_125325_153702_29_0.65
B3_12_months	k141_13234
B3_12_months	k141_1325
B3_12_months	k141_13822
B3_12_months	k141_14128_phage740_3_15660_18_0.81
B3_12_months	k141_14153
B3_12_months	k141_14520_1_checkv_267410-278596/278596
B3_12_months	k141_14561_1_checkv_146618-178541/575564
B3_12_months	k141_14771
B3_12_months	k141_15078_phage828_15768_30644_14_0.69
B3_12_months	k141_15335
B3_12_months	k141_16108_phage104_153_18710_15_0.52
B3_12_months	k141_17595_1_checkv_28131-66644/150301
B3_12_months	k141_18260_phage463_9969_30655_20_0.5
B3_12_months	k141_18633_phage523_3_10908_13_0.69
B3_12_months	k141_18922_phage556_88_11928_17_0.79
B3_12_months	k141_19633
B3_12_months	k141_2016
B3_12_months	k141_20531
B3_12_months	k141_2075_phage454_154750_199600_39_0.69
B3_12_months	k141_21079_phage86_283_12507_14_0.72
B3_12_months	k141_2159
B3_12_months	k141_21609_phage166_5513_21106_17_0.56
B3_12_months	k141_21771
B3_12_months	k141_22538_phage365_274_15785_17_0.79
B3_12_months	k141_22865_phage459_2562_18487_20_0.65
B3_12_months	k141_22865_phage460_59133_73730_15_0.53
B3_12_months	k141_23035
B3_12_months	k141_23206_phage513_3_28297_49_0.77
B3_12_months	k141_23367
B3_12_months	k141_23670_1_checkv_9908-57709/103361
B3_12_months	k141_23997
B3_12_months	k141_24158_phage662_2_32608_50_0.75
B3_12_months	k141_25093
B3_12_months	k141_2604_phage569_370_10972_10_0.86
B3_12_months	k141_2604_phage570_13430_24351_11_0.64
B3_12_months	k141_26400_phage186_39549_63975_23_0.56
B3_12_months	k141_26934_1_checkv_18493-53237/60028
B3_12_months	k141_27314_phage445_954639_970124_12_0.71
B3_12_months	k141_27734
B3_12_months	k141_28172
B3_12_months	k141_28224_phage575_143_15158_18_0.8
B3_12_months	k141_29526
B3_12_months	k141_2964_1_checkv_12371-22910/22910
B3_12_months	k141_30432_1_checkv_22848-49816/82410
B3_12_months	k141_30998
B3_12_months	k141_3167
B3_12_months	k141_32394_phage320_8075_36919_44_0.61
B3_12_months	k141_32495_phage370_369232_386573_14_0.57
B3_12_months	k141_32919_phage432_3_10881_12_0.65
B3_12_months	k141_3307
B3_12_months	k141_3378_1_checkv_1-11463/28518
B3_12_months	k141_34127
B3_12_months	k141_34437_phage633_67274_78464_11_0.54
B3_12_months	k141_35182_phage727_3_18091_20_0.76
B3_12_months	k141_3530_1_checkv_57806-126742/165949
B3_12_months	k141_35936_phage40_3_26001_23_0.74
B3_12_months	k141_36129
B3_12_months	k141_36158
B3_12_months	k141_3697_1_checkv_57959-90634/90634
B3_12_months	k141_37418_phage359_1_11655_12_0.77
B3_12_months	k141_37783_phage451_93_12402_13_0.75
B3_12_months	k141_38332_phage517_3_14733_21_0.96
B3_12_months	k141_39220
B3_12_months	k141_39850
B3_12_months	k141_40036_1_checkv_9666-83064/89824
B3_12_months	k141_40985_phage42_154_17049_22_0.61
B3_12_months	k141_41343
B3_12_months	k141_41613
B3_12_months	k141_4179
B3_12_months	k141_42099
B3_12_months	k141_43059
B3_12_months	k141_43184_phage402_3690_17308_13_0.61
B3_12_months	k141_43940_phage522_46_12752_14_0.81
B3_12_months	k141_44119
B3_12_months	k141_44425
B3_12_months	k141_44509_phage591_36059_50401_11_0.69
B3_12_months	k141_44828_1_checkv_7599-33154/60607
B3_12_months	k141_46010_phage18_16983_27692_12_0.63
B3_12_months	k141_46518_1_checkv_15970-52004/120470
B3_12_months	k141_46544_phage149_276380_292864_20_0.72
B3_12_months	k141_46760_phage207_49569_69180_24_0.53
B3_12_months	k141_46903_phage232_3422_27290_14_0.66
B3_12_months	k141_46933_1_checkv_1-30397/59174
B3_12_months	k141_47042_1_checkv_17176-55828/58850
B3_12_months	k141_47394
B3_12_months	k141_47412
B3_12_months	k141_47809_phage434_32601_44915_14_0.7
B3_12_months	k141_48051
B3_12_months	k141_48261_phage549_35516_56046_18_0.57
B3_12_months	k141_48389
B3_12_months	k141_48449_phage584_2_14070_15_0.71
B3_12_months	k141_48517_1_checkv_11522-21995/49233
B3_12_months	k141_49587
B3_12_months	k141_49628_phage758_6793_20957_19_0.68
B3_12_months	k141_49724_1_checkv_5994-47338/47338
B3_12_months	k141_49785_1_checkv_62382-76363/76363
B3_12_months	k141_50218_phage819_3_11355_10_0.76
B3_12_months	k141_50505
B3_12_months	k141_50649_1_checkv_11438-45212/65596
B3_12_months	k141_50698
B3_12_months	k141_51508_phage78_2_10497_10_0.57
B3_12_months	k141_51677
B3_12_months	k141_51723_phage147_58790_70197_10_0.53
B3_12_months	k141_5192
B3_12_months	k141_52096_phage242_385_33594_37_0.6
B3_12_months	k141_52109_phage272_2375_15875_12_0.6
B3_12_months	k141_5236
B3_12_months	k141_52698_phage416_1257_25626_24_0.61
B3_12_months	k141_527
B3_12_months	k141_52847_phage479_46063_90923_39_0.78
B3_12_months	k141_53318
B3_12_months	k141_5333
B3_12_months	k141_53389_phage577_75199_89402_23_0.59
B3_12_months	k141_5410
B3_12_months	k141_55102
B3_12_months	k141_55486_phage810_179_15741_18_0.57
B3_12_months	k141_56247
B3_12_months	k141_56470
B3_12_months	k141_57370
B3_12_months	k141_57618
B3_12_months	k141_57789_phage285_2_11900_14_0.59
B3_12_months	k141_58164_1_checkv_35602-78694/78694
B3_12_months	k141_5866
B3_12_months	k141_5930_phage151_10484_97278_70_0.82
B3_12_months	k141_59831
B3_12_months	k141_60153
B3_12_months	k141_60273
B3_12_months	k141_60430_1_checkv_20859-38019/38019
B3_12_months	k141_61147
B3_12_months	k141_61253_phage5_21738_34662_12_0.54
B3_12_months	k141_62203_phage244_30700_49948_17_0.65
B3_12_months	k141_62516_1_checkv_21122-37787/81485
B3_12_months	k141_62576_phage305_2_14709_10_0.79
B3_12_months	k141_63143
B3_12_months	k141_63147
B3_12_months	k141_63443_phage508_2_31620_40_0.67
B3_12_months	k141_63530_phage525_29164_40400_10_0.59
B3_12_months	k141_64172
B3_12_months	k141_64508
B3_12_months	k141_64758
B3_12_months	k141_64764
B3_12_months	k141_64956
B3_12_months	k141_65028
B3_12_months	k141_65776_phage843_1_20648_24_0.85
B3_12_months	k141_65961
B3_12_months	k141_65996_1_checkv_117249-156525/256217
B3_12_months	k141_66003_1_checkv_1-23652/34337
B3_12_months	k141_6602
B3_12_months	k141_66196_phage858_17_15782_11_0.81
B3_12_months	k141_67548_phage314_109943_149078_43_0.65
B3_12_months	k141_6777_1_checkv_37171-61781/73525
B3_12_months	k141_6780
B3_12_months	k141_6879
B3_12_months	k141_68898
B3_12_months	k141_68981_1_checkv_164850-181622/181622
B3_12_months	k141_69222_1_checkv_10185-44271/71414
B3_12_months	k141_69652_phage688_2_17269_26_0.8
B3_12_months	k141_7000_phage379_13868_24652_18_0.68
B3_12_months	k141_70831_phage808_7186_19822_11_0.58
B3_12_months	k141_70934
B3_12_months	k141_71207_phage837_25173_49225_21_0.62
B3_12_months	k141_71207_phage839_78654_119008_38_0.65
B3_12_months	k141_71376_phage848_53935_64950_17_0.65
B3_12_months	k141_71446
B3_12_months	k141_7162
B3_12_months	k141_72082
B3_12_months	k141_72942_1_checkv_27528-41818/41818
B3_12_months	k141_7308_1_checkv_42505-54340/54340
B3_12_months	k141_7333
B3_12_months	k141_73610_phage328_3_10294_17_0.51
B3_12_months	k141_7377_phage440_2_15504_18_0.64
B3_12_months	k141_73928
B3_12_months	k141_74231
B3_12_months	k141_74408_phage453_2_24271_27_0.81
B3_12_months	k141_74413_phage455_233_10973_15_0.86
B3_12_months	k141_74413_phage456_11695_39117_34_0.75
B3_12_months	k141_76572_phage6_2_12361_16_0.52
B3_12_months	k141_77164_phage125_2290_15072_18_0.65
B3_12_months	k141_78025
B3_12_months	k141_78690_1_checkv_1-11919/50277
B3_12_months	k141_7898_phage550_5179_22403_13_0.66
B3_12_months	k141_79481_phage435_150_16927_23_0.58
B3_12_months	k141_80836_phage587_2_15972_20_0.69
B3_12_months	k141_80949_phage615_116072_137016_15_0.65
B3_12_months	k141_81260_phage719_141638_153482_16_0.63
B3_12_months	k141_81300
B3_12_months	k141_81466_phage793_13496_31297_24_0.65
B3_12_months	k141_81468_1_checkv_16052-27839/43505
B3_12_months	k141_8194
B3_12_months	k141_8329_1_checkv_55174-89260/104332
B3_12_months	k141_8618_phage686_1767_16545_14_0.7
B3_12_months	k141_8780_phage710_20040_31497_15_0.74
B3_12_months	k141_8780_phage713_148391_177509_17_0.6
B3_12_months	k141_9100
B3_12_months	k141_9224_phage772_37435_80568_45_0.67
B3_12_months	k141_9224_phage773_93965_106244_12_0.59
B3_12_months	k141_9491
B3_12_months	k141_9587
B3_12_months	k141_9749
B3_12_months	k141_9873
B3_12_months	k141_987_phage164_6632_16893_21_0.7
B3_6_months	k141_10433_phage484_192148_202598_10_0.58
B3_6_months	k141_10514_phage0_13459_24474_17_0.66
B3_6_months	k141_10560_1_checkv_32215-68553/76092
B3_6_months	k141_11108_phage114_2632_18487_19_0.66
B3_6_months	k141_11586
B3_6_months	k141_11667
B3_6_months	k141_12046_phage242_241_16186_15_0.6
B3_6_months	k141_12198_phage276_1_20463_12_0.8
B3_6_months	k141_12409
B3_6_months	k141_13278_phage65_2_14459_23_0.75
B3_6_months	k141_13404
B3_6_months	k141_13432_phage110_33214_48711_18_0.65
B3_6_months	k141_13444_phage112_1526_18897_26_0.82
B3_6_months	k141_13602_1_checkv_140155-192145/437533
B3_6_months	k141_13690_phage170_5179_22403_13_0.65
B3_6_months	k141_14386_1_checkv_71702-83340/83340
B3_6_months	k141_14694
B3_6_months	k141_14802_phage389_28_11793_10_0.71
B3_6_months	k141_1486
B3_6_months	k141_14966
B3_6_months	k141_1498
B3_6_months	k141_15208
B3_6_months	k141_15443_phage465_46454_58400_14_0.61
